ID;DescriptionLevel;EntityType;CompleteUnitId;UnitId;RepositoryCode;CountryCode;UnitTitleType;UnitTitle;AlternativeTitle;NormalizedFormsName;OtherFormsName;UnitDateInitial;UnitDateFinal;UnitDateInitialCertainty;UnitDateFinalCertainty;AllowUnitDatesInference;AccumulationDates;UnitDateBulk;UnitDateNotes;Dimensions;AllowExtentsInference;Repository;Producer;Author;MaterialAuthor;Contributor;Recipient;BiogHist;GeogName;LegalStatus;Functions;Authorities;InternalStructure;GeneralContext;CustodHist;AcqInfo;Classifier;ScopeContent;Terms;DocumentalTradition;DocumentalTypology;Marks;Monograms;Stamps;Inscriptions;Signatures;Appraisal;AppraisalElimination;AppraisalEliminationDate;Accruals;Arrangement;AccessRestrict;UseRestrict;PhysLoc;OriginalNumbering;PreviousLoc;LangMaterial;PhysTech;OtherFindAid;ContainerTypeTerm;OriginalsLoc;AltFormAvail;RelatedMaterial;Note;AllowTextualContentInference;TextualContent;RetentionDisposalDocumentState;ApplySelectionTable;RetentionDisposalPolicy;RetentionDisposalReference;RetentionDisposalClassification;RetentionDisposalPeriod;RetentionDisposalApplyDate;RetentionDisposalFinalDestination;RetentionDisposalObservations;DescRules;Revised;Published;Available;Highlighted;Creator;Created;Username;ProcessInfoDate;OtherDescriptiveData;ProcessInfo
"1381119";"DC";;"PT/UM-ADB/DIO/MAB/006/32804";"32804";"UM-ADB";"PT";;"Inquirição de genere de Claudio Jose Velho";;;;"1812-04-21";"1812-04-21";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Jose Sousa Bonito e Teresa Bernarda Jesus. Natural e/ou residente em VILA POUCA AGUIAR-DIVINO SALVADOR, actual concelho de VILA POUCA AGUIAR e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;"Série Processos de património, processo n.º 6252";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:28";"asousa";"14/04/2014 18:01:05";;
"1381120";"DC";;"PT/UM-ADB/DIO/MAB/006/32805";"32805";"UM-ADB";"PT";;"Inquirição de genere de Caetano Jose Pires";;;;"1812-04-18";"1812-04-18";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Narciso Pires e Maria Teresa Carvalho. Natural e/ou residente em CAMPOS,Sao Joao Batista, actual concelho de VILA NOVA CERVEIRA e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:28";"asousa";"14/04/2014 18:01:05";;
"1381121";"DC";;"PT/UM-ADB/DIO/MAB/006/32806";"32806";"UM-ADB";"PT";;"Inquirição de genere de Custodio Manuel Coelho Vale";;;;"1812-05-02";"1812-05-02";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Custodio Antonio Coelho Vale e Leonarda Maria Abreu. Natural e/ou residente em MONSUL,Sao Martinho, actual concelho de POVOA LANHOSO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;"Série Processos de património, processo n.º 6251";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:29";"asousa";"14/04/2014 18:01:05";;
"1381122";"DC";;"PT/UM-ADB/DIO/MAB/006/32807";"32807";"UM-ADB";"PT";;"Inquirição de genere de Custodio Manuel Cunha";;;;"1812-05-03";"1812-05-03";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Antonio Cunha e Maria Jose. Natural e/ou residente em Braga-SAO VITOR, actual concelho de Braga e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:29";"asousa";"14/04/2014 18:01:05";;
"1381123";"DC";;"PT/UM-ADB/DIO/MAB/006/32808";"32808";"UM-ADB";"PT";;"Inquirição de genere de Caetano Pinto Almeida Soares";;;;"1812-07-13";"1812-07-13";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Teixeira Carvalho e Caetana Maria Almeida Soares. Natural e/ou residente em REAL,Sao Salvador, actual concelho de AMARANTE e distrito (ou país) Porto.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:29";"asousa";"14/04/2014 18:01:05";;
"1381124";"DC";;"PT/UM-ADB/DIO/MAB/006/32809";"32809";"UM-ADB";"PT";;"Inquirição de genere de Custodio Jose Costa Neves";;;;"1812-05-29";"1812-05-29";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Jose Maximino Costa Neves e Teresa Maria Pereira. Natural e/ou residente em Braga-SAO JOAO SOUTO e GUIMARAES-OLIVEIRA,Santa Maria, actual concelho de Braga e GUIMARAES e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;"Série Processos de património, processo n.º 6265";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:30";"asousa";"14/04/2014 18:01:05";;
"1381125";"DC";;"PT/UM-ADB/DIO/MAB/006/32810";"32810";"UM-ADB";"PT";;"Inquirição de genere de Custodio Jose Faria Tinoco";;;;"1815-01-20";"1815-01-20";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Inacio Jose Faria Tinoco e Custodia Maria Araujo. Natural e/ou residente em MONSUL,Sao Martinho, actual concelho de POVOA LANHOSO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;"Série Processos de património, processo n.º 6266";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:30";"asousa";"14/04/2014 18:01:05";;
"1381126";"DC";;"PT/UM-ADB/DIO/MAB/006/32811";"32811";"UM-ADB";"PT";;"Inquirição de genere de Constantino Jose Pereira";;;;"1816-07-15";"1816-07-15";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Jose Pereira e Ana Joaquina Antunes. Natural e/ou residente em LOMAR,Sao Pedro, actual concelho de Braga e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;"Série Processos de património, processo n.º 6272";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:30";"asousa";"14/04/2014 18:01:05";;
"1381127";"DC";;"PT/UM-ADB/DIO/MAB/006/32812";"32812";"UM-ADB";"PT";;"Inquirição de genere de Constantino Jose Peixoto Castro";;;;"1816-06-07";"1816-06-07";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Francisco Jose Peixoto e Rosa Maria Barros Castro. Natural e/ou residente em TAIDE,Sao Miguel, actual concelho de POVOA LANHOSO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;"Série Processos de património, processo n.º 6281";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:30";"asousa";"14/04/2014 18:01:05";;
"1381128";"DC";;"PT/UM-ADB/DIO/MAB/006/32813";"32813";"UM-ADB";"PT";;"Inquirição de genere de Casimiro Vieira Gomes";;;;"1816-07-29";"1816-07-29";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Francisco Jose Vieira Gomes e Ana Joaquina. Natural e/ou residente em DUME,Sao Martinho, actual concelho de Braga e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:31";"asousa";"14/04/2014 18:01:05";;
"1381129";"DC";;"PT/UM-ADB/DIO/MAB/006/32814";"32814";"UM-ADB";"PT";;"Inquirição de genere de Caetano Celestino Soares Calheiros";;;;"1816-07-13";"1816-07-13";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Luis Soares Calheiros e Rosa Maria Marques Souto Monteiro. Natural e/ou residente em MELGACO-SANTA MARIA PORTA, actual concelho de MELGACO e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;"Série Processos de património, processo n.º 6249";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:31";"asousa";"14/04/2014 18:01:05";;
"1381130";"DC";;"PT/UM-ADB/DIO/MAB/006/32815";"32815";"UM-ADB";"PT";;"Inquirição de genere de Diogo Antonio Rocha";;;;"1787-01-29";"1787-01-29";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Bento Rocha Sousa e Francisca Luisa Freire Andrade. Natural e/ou residente em CRISTELO,Sao Miguel, actual concelho de PAREDES COURA e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;"Série Processos de património, processo n.º 7678";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:32";"asousa";"14/04/2014 18:01:05";;
"1381131";"DC";;"PT/UM-ADB/DIO/MAB/006/32816";"32816";"UM-ADB";"PT";;"Inquirição de genere de Domingos Antonio Dantas";;;;"1785-08-10";"1785-08-10";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Jose Goncalves e Luisa Afonso. Natural e/ou residente em CAMPOS,Sao Joao Batista, actual concelho de VILA NOVA CERVEIRA e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;"Série Processos de património, processo n.º 7636";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:32";"asousa";"14/04/2014 18:01:05";;
"1381132";"DC";;"PT/UM-ADB/DIO/MAB/006/32817";"32817";"UM-ADB";"PT";;"Inquirição de genere de Caetano Macedo Malheiro Sotomaior";;;;"1817-01-22";"1817-01-22";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Bernardino Ferreira Macedo e Ana Alvim Sousa Malheiro Sotomaior. Natural e/ou residente em PALME,Santo Andre, actual concelho de BARCELOS e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:32";"asousa";"14/04/2014 18:01:05";;
"1381133";"DC";;"PT/UM-ADB/DIO/MAB/006/32818";"32818";"UM-ADB";"PT";;"Inquirição de genere de Custodio Gomes Pereira";;;;"1817-02-03";"1817-02-03";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Jose Gomes Pereira e Maria Josefa. Natural e/ou residente em MACIEIRA RATES,Santo Adriao, actual concelho de BARCELOS e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;"Série Processos de património, processo n.º 6267";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:32";"asousa";"14/04/2014 18:01:05";;
"1381134";"DC";;"PT/UM-ADB/DIO/MAB/006/32819";"32819";"UM-ADB";"PT";;"Inquirição de genere de Casimiro Dias Carvalho";;;;"1818-05-13";"1818-05-13";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Jose Dias Carvalho Anes Silvado e Mariana Caetana. Natural e/ou residente em RIBEIRA PENA-SAO SALVADOR, actual concelho de RIBEIRA PENA e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:33";"asousa";"14/04/2014 18:01:05";;
"1381135";"DC";;"PT/UM-ADB/DIO/MAB/006/32820";"32820";"UM-ADB";"PT";;"Inquirição de genere de Crisostomo Barroso Guerra";;;;"1818-05-16";"1818-05-16";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Jose Rodrigues Guerra e Ana Joaquina. Natural e/ou residente em PADRELA E TAZEM,Sao Pedro e Nossa Senhora Assuncao, actual concelho de VALPACOS e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 1460";;"A - 1460";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:33";"asousa";"14/04/2014 18:01:05";;
"1381136";"DC";;"PT/UM-ADB/DIO/MAB/006/32821";"32821";"UM-ADB";"PT";;"Inquirição de genere de Constantino Jose Ferreira Vasconcelos";;;;"1818-05-14";"1818-05-14";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Nepomuceno Ferreira Vasconcelos e Maria Luisa Neves. Natural e/ou residente em PONTE BARCA-SAO JOAO BATISTA, actual concelho de PONTE BARCA e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;"Série Processos de património, processo n.º 6269";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:33";"asousa";"14/04/2014 18:01:05";;
"1381137";"DC";;"PT/UM-ADB/DIO/MAB/006/32822";"32822";"UM-ADB";"PT";;"Inquirição de genere de Constantino Antonio Salgado";;;;"1818-07-06";"1818-07-06";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Diogo Luis Cerqueira Araujo Salgado e Maria Barros Gomes Abreu. Natural e/ou residente em SAO JORGE e ARCOS VALDEVEZ-SAO PAIO, actual concelho de ARCOS VALDEVEZ e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:34";"asousa";"14/04/2014 18:01:05";;
"1381138";"DC";;"PT/UM-ADB/DIO/MAB/006/32823";"32823";"UM-ADB";"PT";;"Inquirição de genere de Constantino Joaquim Fernandes Silva";;;;"1819-02-13";"1819-02-13";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joaquim Jose Fernandes Silva e Josefa Joaquina Gomes Silva Matos. Natural e/ou residente em Braga-SAO LAZARO,Sao Jose, actual concelho de Braga e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:34";"asousa";"14/04/2014 18:01:05";;
"1381139";"DC";;"PT/UM-ADB/DIO/MAB/006/32824";"32824";"UM-ADB";"PT";;"Inquirição de genere de Carlos Cunha";;;;"1819-07-02";"1819-07-02";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Joaquim Cunha e Ana Rita Abreu Cardoso Teixeira. Natural e/ou residente em RIBEIROS,Santa Maria e GUIMARAES-OLIVEIRA,Santa Maria, actual concelho de FAFE e GUIMARAES e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:34";"asousa";"14/04/2014 18:01:05";;
"1381140";"DC";;"PT/UM-ADB/DIO/MAB/006/32825";"32825";"UM-ADB";"PT";;"Inquirição de genere de Caetano Jose Pereira";;;;"1819-07-07";"1819-07-07";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Domingos Jose Pereira e Francisca Angelica. Natural e/ou residente em COUTO,Sao Pedro, actual concelho de ARCOS VALDEVEZ e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:34";"asousa";"14/04/2014 18:01:05";;
"1381141";"DC";;"PT/UM-ADB/DIO/MAB/006/32826";"32826";"UM-ADB";"PT";;"Inquirição de genere de Cosme Jose Sousa";;;;"1819-06-16";"1819-06-16";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Custodio Luis Sousa e Custodia Rosa Soares. Natural e/ou residente em RIO FRIO,Sao Joao Batista, actual concelho de ARCOS VALDEVEZ e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:35";"asousa";"14/04/2014 18:01:05";;
"1381142";"DC";;"PT/UM-ADB/DIO/MAB/006/32827";"32827";"UM-ADB";"PT";;"Inquirição de genere de Custodio Jose Martins Silva Sa";;;;"1819-06-12";"1819-06-12";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Martins Silva Sa e Custodia Martins Costa. Natural e/ou residente em CASTELOES,Sao Joao Batista, actual concelho de GUIMARAES e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;"Série Processos de património, processo n.º 6279";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:35";"asousa";"14/04/2014 18:01:05";;
"1381143";"DC";;"PT/UM-ADB/DIO/MAB/006/32828";"32828";"UM-ADB";"PT";;"Inquirição de genere de Custodio Faria Pereira Cruz";;;;"1820-06-02";"1820-06-02";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Jose Cruz Faria e Maria Neves. Natural e/ou residente em Braga-SE,Santa Maria, actual concelho de Braga e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:35";"asousa";"14/04/2014 18:01:05";;
"1381144";"DC";;"PT/UM-ADB/DIO/MAB/006/32829";"32829";"UM-ADB";"PT";;"Inquirição de genere de Custodio Luis Cruz";;;;"1820-06-14";"1820-06-14";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Jose Cruz Vieira e Maria Costa. Natural e/ou residente em BRUNHAIS,Sao Paio, actual concelho de POVOA LANHOSO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:36";"asousa";"14/04/2014 18:01:05";;
"1381145";"DC";;"PT/UM-ADB/DIO/MAB/006/32830";"32830";"UM-ADB";"PT";;"Inquirição de genere de Domingos Francisco";;;;"1778-04-23";"1778-04-23";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Domingos Francisco e Mariana Francisca. Natural e/ou residente em DUME,Sao Martinho, actual concelho de Braga e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;"Série Processos de património, processo n.º 7604";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:36";"asousa";"14/04/2014 18:01:05";;
"1381146";"DC";;"PT/UM-ADB/DIO/MAB/006/32831";"32831";"UM-ADB";"PT";;"Inquirição de genere de Duarte Cruz Pinto";;;;"1803-09-13";"1803-09-13";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Pinto Costa e Antonia Bernarda Andrade Valadares. Natural e/ou residente em Braga-SAO VITOR, actual concelho de Braga e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:36";"asousa";"14/04/2014 18:01:05";;
"1381147";"DC";;"PT/UM-ADB/DIO/MAB/006/32832";"32832";"UM-ADB";"PT";;"Inquirição de genere de Constantino Vale Rego";;;;"1832-02-10";"1832-02-10";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Diogo Vale Rego e Antonia Teresa Vale. Natural e/ou residente em MONSUL,Sao Martinho, actual concelho de POVOA LANHOSO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:36";"asousa";"14/04/2014 18:01:05";;
"1381148";"DC";;"PT/UM-ADB/DIO/MAB/006/32833";"32833";"UM-ADB";"PT";;"Inquirição de genere de Cipriano Rodrigues Soares Costa";;;;"1820-08-03";"1820-08-03";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Rodrigues Soares e Custodia Maria Fernandes. Natural e/ou residente em TURIZ,Santa Maria, actual concelho de VILA VERDE e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:37";"asousa";"14/04/2014 18:01:05";;
"1381149";"DC";;"PT/UM-ADB/DIO/MAB/006/32834";"32834";"UM-ADB";"PT";;"Inquirição de genere de Carlos Joaquim Ramalho Rocha";;;;"1820-05-19";"1820-05-19";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Jeronimo Jose Rocha e Maria Josefina Josefa Ramalho. Natural e/ou residente em Vila Real-SAO PEDRO, actual concelho de Vila Real e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;"Série Processos de património, processo n.º 6270";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:37";"asousa";"14/04/2014 18:01:05";;
"1381150";"DC";;"PT/UM-ADB/DIO/MAB/006/32835";"32835";"UM-ADB";"PT";;"Inquirição de genere de Caetano Jose Sousa";;;;"1820-08-17";"1820-08-17";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Jose Igreja e Maria Conceicao Sousa. Natural e/ou residente em VILA POUCA AGUIAR-DIVINO SALVADOR, actual concelho de VILA POUCA AGUIAR e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:37";"asousa";"14/04/2014 18:01:05";;
"1381151";"DC";;"PT/UM-ADB/DIO/MAB/006/32836";"32836";"UM-ADB";"PT";;"Inquirição de genere de Custodio Pires";;;;"1821-05-17";"1821-05-17";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Custodio Pires Costa e Josefa Goncalves. Natural e/ou residente em CIBOES,Sao Mamede, actual concelho de TERRAS BOURO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:37";"asousa";"14/04/2014 18:01:05";;
"1381152";"DC";;"PT/UM-ADB/DIO/MAB/006/32837";"32837";"UM-ADB";"PT";;"Inquirição de genere de Custodio Jose Rodrigues Lima";;;;"1821-09-03";"1821-09-03";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Francisco Rodrigues Lima e Maria Goncalves Eira. Natural e/ou residente em ANHA,Sao Tiago, actual concelho de Viana do Castelo e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;"Série Processos de património, processo n.º 6274";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:38";"asousa";"14/04/2014 18:01:05";;
"1381153";"DC";;"PT/UM-ADB/DIO/MAB/006/32838";"32838";"UM-ADB";"PT";;"Inquirição de genere de Custodio Jose Antunes Rego";;;;"1821-10-17";"1821-10-17";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Francisco Antunes e Antonia Maria Gomes. Natural e/ou residente em SANTO EMILIAO, actual concelho de POVOA LANHOSO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;"Série Processos de património, processo n.º 6277";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:38";"asousa";"14/04/2014 18:01:05";;
"1381154";"DC";;"PT/UM-ADB/DIO/MAB/006/32839";"32839";"UM-ADB";"PT";;"Inquirição de genere de Cipriano Alvares Silva";;;;"1821-02-27";"1821-02-27";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Matias Alvares Silva e Rosa Maria Francisca Ferreira. Natural e/ou residente em DUME,Sao Martinho, actual concelho de Braga e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;"Série Processos de património, processo n.º 6278";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:38";"asousa";"14/04/2014 18:01:05";;
"1381155";"DC";;"PT/UM-ADB/DIO/MAB/006/32840";"32840";"UM-ADB";"PT";;"Inquirição de genere de Carlos Alvares";;;;"1821-02-23";"1821-02-23";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Luis Alvares Pedreira e Antonia Maria Fernandes Dias Felgueira Brito. Natural e/ou residente em GONDOMIL,Sao Cristovao, actual concelho de VALENCA e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;"Série Processos de património, processo n.º 6271";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:39";"asousa";"14/04/2014 18:01:05";;
"1381156";"DC";;"PT/UM-ADB/DIO/MAB/006/32841";"32841";"UM-ADB";"PT";;"Inquirição de genere de Cleto Pereira Silva";;;;"1821-05-15";"1821-05-15";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Pereira Silva e Maria Josefa Pereira. Natural e/ou residente em COVAS DOURO,Sao Joao Batista, actual concelho de SABROSA e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 1461";;"A - 1461";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 17:06:39";"asousa";"14/04/2014 18:01:05";;
